age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,Blue-collar,Single,Secondary,No,1036.0,Yes,Yes,Cellular,16,Apr,323.0,2,321.0,2,Failure,No
36,Administrative,Single,Tertiary,No,918.0,Yes,No,Cellular,16,Apr,127.0,2,-1.0,0,Unknown,No
49,Blue-collar,Married,Secondary,No,2015.0,Yes,No,Cellular,16,Apr,449.0,2,-1.0,0,Unknown,No
26,Technician,Single,Tertiary,No,1216.0,Yes,No,Cellular,16,Apr,472.0,2,-1.0,0,Unknown,No
39,Blue-collar,Married,Primary,No,2366.0,Yes,No,Cellular,16,Apr,1007.0,3,325.0,4,Failure,No
32,Management,Single,Secondary,No,301.0,Yes,No,Cellular,16,Apr,383.0,3,345.0,1,Failure,No
38,Technician,Married,Secondary,No,183.0,Yes,No,Cellular,16,Apr,256.0,3,339.0,2,Failure,No
32,Services,Married,Secondary,No,1167.0,Yes,Yes,Telephone,16,Apr,668.0,3,147.0,1,Failure,No
39,Administrative,Married,Secondary,No,-367.0,Yes,No,Cellular,16,Apr,667.0,2,-1.0,0,Unknown,No
29,Technician,Single,Tertiary,No,828.0,Yes,No,Cellular,16,Apr,215.0,3,321.0,3,Other,No
40,Blue-collar,Married,Primary,No,-214.0,Yes,No,Cellular,16,Apr,348.0,2,266.0,1,Other,No
43,Blue-collar,Married,Primary,No,601.0,Yes,No,Cellular,16,Apr,792.0,2,-1.0,0,Unknown,No
42,Blue-collar,Married,Primary,No,695.0,Yes,No,Cellular,16,Apr,173.0,2,-1.0,0,Unknown,No
20,Student,Single,Unknown,No,4137.0,Yes,No,Telephone,16,Apr,55.0,2,-1.0,0,Unknown,No
33,Technician,Single,Tertiary,No,617.0,Yes,No,Cellular,16,Apr,282.0,2,259.0,4,Other,No
38,Management,Married,Tertiary,No,516.0,Yes,No,Telephone,16,Apr,198.0,3,-1.0,0,Unknown,No
36,Technician,Married,Primary,No,3350.0,Yes,No,Cellular,16,Apr,86.0,1,269.0,3,Other,No
53,Administrative,Married,Secondary,No,3703.0,Yes,No,Cellular,16,Apr,104.0,1,267.0,1,Failure,No
32,Blue-collar,Married,Primary,No,5511.0,No,No,Cellular,16,Apr,408.0,2,231.0,16,Other,No
41,Blue-collar,Married,Primary,No,-692.0,Yes,No,Cellular,16,Apr,370.0,3,282.0,2,Failure,No
35,Management,Divorced,Secondary,No,124.0,Yes,No,Cellular,16,Apr,48.0,4,146.0,5,Failure,No
34,Management,Single,Tertiary,No,395.0,Yes,No,Cellular,16,Apr,316.0,2,-1.0,0,Unknown,No
47,Entrepreneur,Divorced,Secondary,No,392.0,Yes,Yes,Cellular,16,Apr,279.0,3,148.0,1,Failure,No
31,Administrative,Married,Secondary,No,4457.0,Yes,No,Cellular,16,Apr,225.0,1,146.0,4,Success,No
30,Technician,Single,Secondary,No,411.0,Yes,No,Cellular,16,Apr,948.0,1,-1.0,0,Unknown,No
54,Technician,Married,Secondary,No,3994.0,No,Yes,Cellular,16,Apr,299.0,2,-1.0,0,Unknown,Yes
38,Services,Married,Secondary,No,4582.0,Yes,No,Telephone,16,Apr,193.0,1,314.0,4,Other,No
42,Technician,Divorced,Secondary,No,611.0,Yes,No,Cellular,16,Apr,804.0,2,262.0,5,Failure,No
32,Entrepreneur,Divorced,Secondary,No,1121.0,Yes,Yes,Cellular,16,Apr,211.0,3,-1.0,0,Unknown,No
34,Technician,Married,Tertiary,No,1524.0,Yes,No,Cellular,16,Apr,399.0,1,-1.0,0,Unknown,No
38,Management,Married,Tertiary,No,1617.0,Yes,No,Cellular,16,Apr,691.0,1,-1.0,0,Unknown,No
36,Blue-collar,Married,Secondary,No,866.0,Yes,No,Cellular,16,Apr,344.0,1,-1.0,0,Unknown,No
39,Services,Divorced,Secondary,No,2140.0,Yes,No,Cellular,16,Apr,539.0,1,-1.0,0,Unknown,No
41,Administrative,Single,Secondary,No,431.0,Yes,No,Cellular,16,Apr,258.0,1,-1.0,0,Unknown,No
50,Management,Married,Tertiary,No,469.0,No,No,Cellular,16,Apr,161.0,1,-1.0,0,Unknown,Yes
24,Administrative,Married,Secondary,No,0.0,Yes,No,Cellular,16,Apr,284.0,1,-1.0,0,Unknown,No
45,Blue-collar,Married,Primary,No,2958.0,Yes,No,Cellular,16,Apr,580.0,1,317.0,2,Failure,No
33,Technician,Married,Tertiary,No,67.0,Yes,No,Cellular,16,Apr,137.0,2,-1.0,0,Unknown,No
27,Technician,Single,Secondary,No,639.0,Yes,No,Cellular,16,Apr,119.0,1,314.0,5,Success,No
24,Blue-collar,Single,Secondary,No,630.0,Yes,No,Cellular,16,Apr,296.0,1,-1.0,0,Unknown,No
35,Blue-collar,Single,Secondary,No,0.0,Yes,No,Cellular,16,Apr,169.0,1,-1.0,0,Unknown,No
34,Blue-collar,Married,Primary,No,2720.0,Yes,No,Cellular,16,Apr,115.0,2,146.0,5,Failure,No
39,Management,Single,Tertiary,No,0.0,Yes,No,Cellular,16,Apr,81.0,2,-1.0,0,Unknown,No
32,Technician,Single,Secondary,No,14.0,Yes,Yes,Cellular,16,Apr,429.0,1,-1.0,0,Unknown,No
34,Self-employed,Single,Tertiary,No,1943.0,Yes,No,Cellular,16,Apr,478.0,2,-1.0,0,Unknown,No
41,Blue-collar,Married,Secondary,No,433.0,Yes,No,Cellular,16,Apr,75.0,1,-1.0,0,Unknown,No
42,Administrative,Married,Secondary,No,12.0,Yes,No,Cellular,16,Apr,466.0,4,-1.0,0,Unknown,No
54,Services,Divorced,Unknown,No,0.0,Yes,No,Cellular,16,Apr,263.0,1,-1.0,0,Unknown,No
66,Retired,Married,Tertiary,No,525.0,No,No,Telephone,16,Apr,287.0,1,-1.0,0,Unknown,No
35,Administrative,Married,Secondary,No,160.0,Yes,Yes,Cellular,16,Apr,304.0,1,-1.0,0,Unknown,No
39,Administrative,Divorced,Secondary,No,284.0,Yes,Yes,Cellular,16,Apr,772.0,1,-1.0,0,Unknown,No
41,Administrative,Married,Secondary,No,-76.0,Yes,No,Cellular,16,Apr,263.0,1,-1.0,0,Unknown,No
77,Retired,Divorced,Primary,No,639.0,No,No,Telephone,16,Apr,127.0,7,-1.0,0,Unknown,No
42,Self-employed,Married,Tertiary,No,52.0,Yes,No,Cellular,16,Apr,432.0,1,-1.0,0,Unknown,No
42,Administrative,Single,Secondary,No,734.0,Yes,No,Cellular,16,Apr,332.0,2,317.0,3,Failure,No
43,Blue-collar,Married,Unknown,No,245.0,Yes,No,Cellular,16,Apr,829.0,1,-1.0,0,Unknown,No
44,Blue-collar,Divorced,Primary,No,75.0,Yes,No,Cellular,16,Apr,614.0,1,281.0,1,Failure,No
33,Administrative,Divorced,Secondary,No,818.0,Yes,Yes,Cellular,16,Apr,301.0,3,-1.0,0,Unknown,No
35,Management,Married,Tertiary,No,1906.0,Yes,No,Cellular,16,Apr,102.0,1,148.0,5,Other,No
46,Blue-collar,Married,Primary,No,57.0,Yes,No,Cellular,16,Apr,797.0,1,-1.0,0,Unknown,No
35,Management,Married,Secondary,No,2415.0,Yes,Yes,Cellular,16,Apr,348.0,3,-1.0,0,Unknown,No
53,Blue-collar,Married,Primary,No,241.0,Yes,No,Cellular,16,Apr,1410.0,1,325.0,2,Failure,No
33,Management,Single,Tertiary,No,1423.0,Yes,No,Cellular,16,Apr,633.0,3,248.0,2,Other,No
32,Technician,Single,Tertiary,No,932.0,Yes,No,Cellular,16,Apr,944.0,1,318.0,1,Failure,Yes
28,Student,Single,Tertiary,No,844.0,No,No,Cellular,16,Apr,551.0,2,-1.0,0,Unknown,Yes
40,Blue-collar,Married,Secondary,No,750.0,Yes,Yes,Cellular,16,Apr,340.0,1,281.0,1,Failure,No
44,Management,Married,Tertiary,No,38.0,Yes,No,Telephone,16,Apr,201.0,2,330.0,8,Other,No
53,Management,Married,Tertiary,No,1319.0,Yes,No,Cellular,16,Apr,427.0,1,150.0,1,Failure,No
48,Management,Married,Secondary,No,117.0,Yes,No,Cellular,16,Apr,635.0,1,-1.0,0,Unknown,No
35,Blue-collar,Married,Secondary,No,126.0,Yes,No,Cellular,16,Apr,472.0,1,-1.0,0,Unknown,No
39,Blue-collar,Married,Secondary,No,180.0,Yes,No,Cellular,16,Apr,237.0,1,-1.0,0,Unknown,No
39,Entrepreneur,Divorced,Tertiary,No,0.0,No,No,Cellular,16,Apr,561.0,3,-1.0,0,Unknown,No
40,Services,Divorced,Primary,No,471.0,Yes,No,Cellular,16,Apr,1156.0,1,345.0,2,Failure,Yes
25,Technician,Single,Secondary,No,1312.0,Yes,No,Cellular,16,Apr,307.0,1,-1.0,0,Unknown,No
41,Administrative,Single,Secondary,No,5219.0,Yes,No,Cellular,17,Apr,46.0,4,-1.0,0,Unknown,No
33,Blue-collar,Married,Secondary,No,7048.0,Yes,No,Cellular,17,Apr,71.0,2,-1.0,0,Unknown,No
44,Self-employed,Single,Secondary,No,125.0,Yes,No,Telephone,17,Apr,109.0,3,-1.0,0,Unknown,No
37,Blue-collar,Married,Secondary,No,168.0,Yes,No,Cellular,17,Apr,266.0,2,-1.0,0,Unknown,No
37,Management,Married,Tertiary,No,1594.0,Yes,No,Cellular,17,Apr,110.0,1,260.0,5,Failure,No
52,Administrative,Married,Primary,No,208.0,Yes,No,Cellular,17,Apr,377.0,2,-1.0,0,Unknown,No
34,Management,Single,Tertiary,No,872.0,Yes,No,Cellular,17,Apr,81.0,1,345.0,2,Failure,No
32,Management,Single,Tertiary,No,8436.0,Yes,No,Cellular,17,Apr,245.0,1,149.0,2,Failure,No
35,Services,Married,Secondary,No,44.0,Yes,No,Telephone,17,Apr,377.0,2,-1.0,0,Unknown,No
35,Blue-collar,Single,Secondary,No,74.0,Yes,No,Cellular,17,Apr,360.0,1,-1.0,0,Unknown,No
36,Entrepreneur,Married,Secondary,No,660.0,Yes,Yes,Cellular,17,Apr,430.0,1,-1.0,0,Unknown,No
34,Administrative,Married,Secondary,No,79.0,Yes,No,Cellular,17,Apr,193.0,1,329.0,1,Failure,No
33,Services,Single,Secondary,No,148.0,Yes,No,Cellular,17,Apr,271.0,1,150.0,1,Failure,No
38,Blue-collar,Single,Secondary,No,397.0,Yes,No,Cellular,17,Apr,282.0,1,-1.0,0,Unknown,No
37,Blue-collar,Married,Secondary,No,346.0,Yes,No,Cellular,17,Apr,390.0,1,316.0,1,Failure,No
54,Blue-collar,Single,Secondary,No,105.0,Yes,No,Cellular,17,Apr,226.0,1,326.0,3,Failure,No
33,Management,Divorced,Tertiary,No,525.0,Yes,Yes,Cellular,17,Apr,260.0,1,281.0,1,Other,No
53,Management,Married,Secondary,No,51.0,Yes,No,Cellular,17,Apr,109.0,1,-1.0,0,Unknown,No
31,Administrative,Married,Secondary,No,-170.0,Yes,Yes,Cellular,17,Apr,252.0,1,326.0,1,Failure,No
33,Management,Married,Tertiary,No,110.0,Yes,Yes,Cellular,17,Apr,125.0,4,-1.0,0,Unknown,No
33,Blue-collar,Single,Unknown,No,514.0,Yes,No,Cellular,17,Apr,225.0,1,-1.0,0,Unknown,No
42,Blue-collar,Divorced,Secondary,No,1118.0,Yes,No,Cellular,17,Apr,620.0,1,-1.0,0,Unknown,No
53,Blue-collar,Married,Primary,No,1794.0,Yes,No,Cellular,17,Apr,557.0,1,-1.0,0,Unknown,No
41,Services,Married,Secondary,No,121.0,Yes,No,Cellular,17,Apr,41.0,1,324.0,1,Other,No
50,Administrative,Divorced,Secondary,No,1111.0,Yes,No,Cellular,17,Apr,50.0,1,-1.0,0,Unknown,No
33,Services,Single,Secondary,No,1940.0,Yes,No,Cellular,17,Apr,239.0,3,329.0,2,Failure,No
41,Technician,Married,Secondary,No,442.0,Yes,Yes,Cellular,17,Apr,261.0,3,322.0,1,Other,No
48,Management,Single,Tertiary,No,191.0,Yes,No,Cellular,17,Apr,222.0,1,326.0,1,Failure,No
37,Blue-collar,Married,Secondary,No,590.0,Yes,No,Cellular,17,Apr,37.0,1,343.0,2,Failure,No
29,Blue-collar,Married,Secondary,No,933.0,Yes,No,Cellular,17,Apr,180.0,2,-1.0,0,Unknown,No
42,Services,Married,Secondary,No,798.0,No,No,Cellular,17,Apr,80.0,1,338.0,1,Other,No
59,Management,Married,Primary,No,2358.0,Yes,No,Cellular,17,Apr,30.0,1,-1.0,0,Unknown,No
56,Retired,Married,Secondary,No,3738.0,Yes,No,Cellular,17,Apr,156.0,1,305.0,6,Other,Yes
54,Blue-collar,Married,Primary,No,1895.0,Yes,No,Cellular,17,Apr,345.0,1,-1.0,0,Unknown,No
30,Blue-collar,Single,Primary,No,459.0,Yes,No,Cellular,17,Apr,439.0,1,-1.0,0,Unknown,No
33,Blue-collar,Married,Secondary,No,216.0,Yes,Yes,Cellular,17,Apr,118.0,1,-1.0,0,Unknown,No
35,Administrative,Divorced,Secondary,No,-402.0,Yes,No,Cellular,17,Apr,46.0,1,-1.0,0,Unknown,No
44,Blue-collar,Married,Primary,No,279.0,Yes,No,Cellular,17,Apr,85.0,1,339.0,6,Other,No
34,Management,Divorced,Tertiary,No,528.0,Yes,No,Cellular,17,Apr,233.0,2,-1.0,0,Unknown,No
35,Management,Married,Tertiary,No,232.0,Yes,Yes,Cellular,17,Apr,249.0,1,-1.0,0,Unknown,No
42,Services,Married,Secondary,No,120.0,Yes,No,Cellular,17,Apr,179.0,1,-1.0,0,Unknown,No
28,Housemaid,Single,Secondary,No,781.0,Yes,No,Cellular,17,Apr,52.0,1,-1.0,0,Unknown,No
34,Services,Single,Secondary,No,0.0,Yes,No,Cellular,17,Apr,112.0,1,332.0,3,Failure,No
44,Blue-collar,Married,Secondary,No,788.0,Yes,No,Cellular,17,Apr,392.0,1,-1.0,0,Unknown,No
44,Technician,Married,Secondary,No,566.0,Yes,Yes,Cellular,17,Apr,467.0,1,-1.0,0,Unknown,No
43,Administrative,Married,Secondary,No,264.0,Yes,No,Cellular,17,Apr,113.0,2,-1.0,0,Unknown,No
43,Administrative,Single,Tertiary,No,664.0,Yes,No,Cellular,17,Apr,119.0,1,-1.0,0,Unknown,No
47,Blue-collar,Married,Secondary,No,2128.0,Yes,No,Telephone,17,Apr,98.0,1,-1.0,0,Unknown,No
52,Management,Married,Primary,No,98.0,Yes,No,Cellular,17,Apr,402.0,1,345.0,2,Failure,No
34,Blue-collar,Married,Secondary,No,1134.0,Yes,No,Cellular,17,Apr,408.0,1,329.0,2,Failure,No
55,Administrative,Married,Secondary,No,865.0,Yes,No,Cellular,17,Apr,85.0,1,151.0,1,Failure,No
40,Blue-collar,Married,Primary,No,127.0,Yes,No,Cellular,17,Apr,76.0,1,-1.0,0,Unknown,No
25,Student,Single,Secondary,No,1790.0,No,No,Cellular,17,Apr,224.0,1,322.0,3,Failure,No
36,Services,Married,Secondary,No,456.0,Yes,Yes,Cellular,17,Apr,294.0,1,319.0,4,Failure,No
37,Services,Married,Secondary,No,616.0,Yes,No,Cellular,17,Apr,18.0,1,-1.0,0,Unknown,No
37,Services,Married,Secondary,No,1399.0,Yes,No,Cellular,17,Apr,420.0,1,-1.0,0,Unknown,No
28,Student,Single,Secondary,No,378.0,Yes,No,Cellular,17,Apr,346.0,1,-1.0,0,Unknown,No
46,Blue-collar,Married,Secondary,No,450.0,Yes,No,Cellular,17,Apr,198.0,1,-1.0,0,Unknown,No
34,Services,Married,Secondary,No,210.0,Yes,Yes,Cellular,17,Apr,175.0,1,332.0,1,Failure,No
64,Retired,Married,Primary,No,493.0,No,No,Cellular,17,Apr,108.0,1,-1.0,0,Unknown,No
33,Entrepreneur,Married,Secondary,No,135.0,Yes,No,Cellular,17,Apr,114.0,1,345.0,2,Failure,No
33,Blue-collar,Married,Secondary,No,489.0,Yes,No,Cellular,17,Apr,552.0,1,332.0,1,Failure,No
44,Administrative,Divorced,Secondary,No,445.0,Yes,No,Cellular,17,Apr,142.0,1,-1.0,0,Unknown,No
39,Administrative,Married,Primary,No,510.0,Yes,No,Cellular,17,Apr,155.0,1,-1.0,0,Unknown,No
36,Blue-collar,Married,Primary,No,442.0,Yes,No,Cellular,17,Apr,238.0,1,326.0,3,Failure,No
37,Blue-collar,Single,Secondary,No,90.0,Yes,No,Cellular,17,Apr,416.0,1,340.0,5,Failure,No
34,Blue-collar,Married,Secondary,No,1226.0,Yes,No,Cellular,17,Apr,86.0,1,-1.0,0,Unknown,No
38,Administrative,Single,Secondary,No,245.0,Yes,Yes,Cellular,17,Apr,71.0,2,345.0,2,Success,No
50,Blue-collar,Married,Secondary,No,181.0,Yes,No,Cellular,17,Apr,599.0,2,-1.0,0,Unknown,No
47,Blue-collar,Married,Secondary,No,1536.0,Yes,No,Cellular,17,Apr,41.0,1,301.0,4,Other,No
42,Blue-collar,Married,Primary,No,205.0,Yes,No,Cellular,17,Apr,582.0,1,-1.0,0,Unknown,No
41,Technician,Married,Secondary,No,359.0,Yes,No,Cellular,17,Apr,210.0,1,-1.0,0,Unknown,No
36,Blue-collar,Single,Primary,No,295.0,Yes,No,Cellular,17,Apr,287.0,1,-1.0,0,Unknown,No
30,Services,Married,Secondary,No,249.0,Yes,No,Cellular,17,Apr,294.0,1,275.0,2,Failure,No
37,Management,Married,Tertiary,No,0.0,Yes,No,Cellular,17,Apr,236.0,3,-1.0,0,Unknown,No
34,Services,Married,Secondary,No,703.0,No,No,Cellular,17,Apr,282.0,2,150.0,2,Failure,No
31,Administrative,Single,Secondary,No,391.0,Yes,No,Cellular,17,Apr,416.0,1,-1.0,0,Unknown,No
33,Administrative,Married,Secondary,No,7.0,Yes,No,Cellular,17,Apr,612.0,1,148.0,1,Failure,No
51,Blue-collar,Married,Unknown,No,296.0,No,No,Cellular,17,Apr,177.0,1,-1.0,0,Unknown,No
42,Administrative,Divorced,Secondary,No,5354.0,Yes,No,Cellular,17,Apr,799.0,1,-1.0,0,Unknown,No
34,Administrative,Single,Secondary,No,63.0,Yes,No,Cellular,17,Apr,678.0,1,-1.0,0,Unknown,Yes
50,Blue-collar,Married,Secondary,No,325.0,Yes,No,Cellular,17,Apr,150.0,1,-1.0,0,Unknown,No
36,Blue-collar,Single,Primary,No,263.0,Yes,No,Cellular,17,Apr,199.0,2,337.0,2,Failure,No
32,Services,Single,Secondary,No,-402.0,Yes,No,Cellular,17,Apr,135.0,1,-1.0,0,Unknown,No
52,Retired,Divorced,Primary,No,-779.0,Yes,Yes,Cellular,17,Apr,709.0,1,-1.0,0,Unknown,Yes
38,Blue-collar,Married,Primary,No,3242.0,Yes,No,Cellular,17,Apr,198.0,5,331.0,1,Failure,No
38,Management,Single,Tertiary,No,35.0,Yes,No,Cellular,17,Apr,156.0,1,273.0,3,Failure,No
29,Blue-collar,Single,Primary,No,3508.0,Yes,No,Cellular,17,Apr,462.0,1,-1.0,0,Unknown,No
50,Administrative,Married,Secondary,No,512.0,Yes,Yes,Cellular,17,Apr,77.0,3,338.0,3,Failure,No
35,Blue-collar,Married,Secondary,No,0.0,Yes,No,Cellular,17,Apr,203.0,1,-1.0,0,Unknown,No
39,Services,Married,Tertiary,No,0.0,No,No,Cellular,17,Apr,486.0,2,-1.0,0,Unknown,No
29,Blue-collar,Single,Secondary,No,770.0,Yes,No,Cellular,17,Apr,341.0,1,-1.0,0,Unknown,No
52,Blue-collar,Married,Secondary,No,1374.0,Yes,No,Cellular,17,Apr,267.0,2,322.0,1,Failure,No
52,Blue-collar,Married,Secondary,No,568.0,Yes,No,Telephone,17,Apr,246.0,1,317.0,1,Failure,No
35,Blue-collar,Married,Secondary,No,293.0,Yes,No,Cellular,17,Apr,1017.0,1,325.0,1,Other,Yes
43,Services,Married,Primary,No,-88.0,Yes,Yes,Cellular,17,Apr,313.0,1,147.0,2,Failure,No
32,Technician,Single,Tertiary,No,1059.0,Yes,No,Cellular,17,Apr,115.0,1,-1.0,0,Unknown,No
31,Services,Married,Secondary,No,-163.0,Yes,No,Cellular,17,Apr,135.0,1,270.0,2,Failure,No
33,Blue-collar,Married,Secondary,No,202.0,Yes,No,Cellular,17,Apr,377.0,1,-1.0,0,Unknown,No
43,Blue-collar,Married,Primary,No,-181.0,Yes,No,Cellular,17,Apr,351.0,1,337.0,3,Failure,No
34,Blue-collar,Married,Secondary,No,2595.0,Yes,Yes,Cellular,17,Apr,126.0,1,336.0,2,Other,No
32,Blue-collar,Married,Secondary,No,435.0,Yes,No,Cellular,17,Apr,456.0,1,331.0,1,Failure,No
54,Management,Married,Secondary,No,-133.0,Yes,No,Cellular,17,Apr,76.0,1,343.0,2,Failure,No
38,Blue-collar,Married,Secondary,No,8444.0,Yes,No,Cellular,17,Apr,39.0,2,324.0,1,Other,No
33,Services,Married,Secondary,No,288.0,Yes,No,Cellular,17,Apr,306.0,1,-1.0,0,Unknown,No
38,Services,Married,Tertiary,No,0.0,Yes,No,Cellular,17,Apr,239.0,1,147.0,4,Failure,No
28,Blue-collar,Single,Secondary,No,1065.0,Yes,Yes,Cellular,17,Apr,406.0,1,317.0,1,Failure,No
34,Technician,Married,Secondary,No,-126.0,Yes,No,Cellular,17,Apr,292.0,2,-1.0,0,Unknown,No
28,Technician,Married,Secondary,No,-92.0,Yes,No,Cellular,17,Apr,873.0,1,-1.0,0,Unknown,No
29,Technician,Single,Secondary,No,32.0,Yes,Yes,Cellular,17,Apr,514.0,1,-1.0,0,Unknown,No
24,Blue-collar,Single,Secondary,No,578.0,Yes,No,Cellular,17,Apr,385.0,5,-1.0,0,Unknown,No
24,Blue-collar,Married,Secondary,No,9.0,Yes,Yes,Cellular,17,Apr,468.0,1,-1.0,0,Unknown,No
32,Management,Divorced,Tertiary,No,294.0,Yes,No,Cellular,17,Apr,1095.0,1,274.0,5,Success,Yes
36,Technician,Single,Tertiary,No,670.0,Yes,No,Cellular,17,Apr,122.0,1,343.0,1,Failure,No
30,Services,Single,Secondary,No,595.0,Yes,No,Cellular,17,Apr,172.0,1,-1.0,0,Unknown,No
43,Blue-collar,Married,Secondary,No,948.0,Yes,No,Cellular,17,Apr,185.0,1,336.0,2,Other,No
60,Management,Married,Tertiary,No,13546.0,No,No,Cellular,17,Apr,452.0,3,-1.0,0,Unknown,Yes
45,Unemployed,Divorced,Primary,No,407.0,Yes,No,Cellular,17,Apr,196.0,1,-1.0,0,Unknown,No
39,Blue-collar,Single,Primary,No,561.0,Yes,No,Cellular,17,Apr,88.0,1,-1.0,0,Unknown,No
43,Administrative,Single,Secondary,No,243.0,Yes,No,Cellular,17,Apr,31.0,3,338.0,5,Failure,No
31,Blue-collar,Married,Secondary,No,658.0,Yes,Yes,Cellular,17,Apr,268.0,1,270.0,1,Failure,No
31,Administrative,Married,Secondary,No,314.0,Yes,No,Cellular,17,Apr,279.0,1,-1.0,0,Unknown,No
24,Student,Single,Secondary,No,372.0,Yes,No,Cellular,17,Apr,143.0,1,-1.0,0,Unknown,No
28,Entrepreneur,Married,Secondary,No,490.0,Yes,No,Cellular,17,Apr,728.0,1,316.0,3,Other,No
30,Blue-collar,Single,Secondary,No,971.0,Yes,No,Cellular,17,Apr,283.0,1,317.0,2,Other,No
29,Blue-collar,Married,Secondary,No,314.0,Yes,Yes,Cellular,17,Apr,357.0,1,-1.0,0,Unknown,No
46,Blue-collar,Married,Primary,No,-175.0,Yes,Yes,Cellular,17,Apr,250.0,1,324.0,2,Failure,No
33,Administrative,Single,Secondary,No,375.0,Yes,No,Cellular,17,Apr,151.0,1,-1.0,0,Unknown,No
42,Blue-collar,Married,Secondary,No,414.0,Yes,No,Cellular,17,Apr,400.0,3,-1.0,0,Unknown,No
54,Management,Married,Tertiary,No,6525.0,Yes,No,Cellular,17,Apr,231.0,1,149.0,4,Failure,No
34,Blue-collar,Married,Primary,No,329.0,Yes,No,Cellular,17,Apr,952.0,1,343.0,1,Failure,Yes
34,Administrative,Single,Secondary,No,598.0,Yes,No,Cellular,17,Apr,365.0,1,324.0,1,Failure,No
33,Management,Single,Tertiary,No,289.0,Yes,No,Cellular,17,Apr,388.0,1,-1.0,0,Unknown,No
31,Self-employed,Single,Tertiary,No,578.0,Yes,No,Cellular,17,Apr,664.0,1,319.0,4,Failure,No
35,Technician,Divorced,Secondary,No,48.0,Yes,No,Cellular,17,Apr,73.0,1,-1.0,0,Unknown,No
31,Administrative,Single,Secondary,No,223.0,Yes,No,Cellular,17,Apr,508.0,1,315.0,11,Success,No
33,Blue-collar,Single,Secondary,No,264.0,Yes,No,Cellular,17,Apr,494.0,1,-1.0,0,Unknown,No
43,Administrative,Married,Secondary,No,214.0,Yes,No,Telephone,17,Apr,421.0,2,324.0,24,Failure,No
54,Blue-collar,Married,Primary,No,551.0,Yes,No,Cellular,17,Apr,251.0,1,263.0,2,Failure,No
36,Technician,Divorced,Secondary,No,253.0,Yes,No,Cellular,17,Apr,54.0,1,-1.0,0,Unknown,No
36,Management,Single,Tertiary,Yes,-508.0,Yes,No,Cellular,17,Apr,832.0,2,-1.0,0,Unknown,No
36,Services,Divorced,Secondary,No,543.0,Yes,No,Cellular,17,Apr,101.0,1,269.0,2,Failure,No
33,Services,Single,Secondary,No,48.0,Yes,No,Cellular,17,Apr,303.0,1,-1.0,0,Unknown,No
30,Services,Married,Secondary,No,-43.0,Yes,Yes,Cellular,17,Apr,79.0,1,325.0,2,Other,No
55,Blue-collar,Single,Primary,No,1187.0,Yes,No,Cellular,17,Apr,113.0,1,319.0,2,Failure,No
28,Technician,Single,Secondary,No,16.0,No,No,Cellular,17,Apr,268.0,1,333.0,1,Failure,No
46,Services,Married,Tertiary,No,523.0,Yes,No,Cellular,17,Apr,172.0,1,-1.0,0,Unknown,No
30,Blue-collar,Single,Unknown,No,306.0,Yes,No,Cellular,17,Apr,314.0,1,-1.0,0,Unknown,No
32,Blue-collar,Single,Secondary,No,782.0,Yes,No,Cellular,17,Apr,517.0,1,-1.0,0,Unknown,No
32,Student,Single,Secondary,No,329.0,Yes,No,Cellular,17,Apr,237.0,1,-1.0,0,Unknown,No
39,Blue-collar,Married,Primary,No,394.0,Yes,No,Cellular,17,Apr,981.0,2,-1.0,0,Unknown,No
22,Blue-collar,Single,Secondary,No,104.0,Yes,No,Cellular,17,Apr,531.0,1,339.0,1,Other,No
55,Management,Married,Tertiary,No,505.0,Yes,No,Cellular,17,Apr,58.0,1,316.0,1,Other,No
35,Blue-collar,Married,Primary,No,793.0,Yes,No,Cellular,17,Apr,106.0,1,-1.0,0,Unknown,No
34,Administrative,Married,Secondary,No,642.0,Yes,No,Cellular,17,Apr,351.0,1,-1.0,0,Unknown,No
35,Services,Married,Secondary,No,457.0,Yes,No,Cellular,17,Apr,69.0,1,322.0,2,Failure,No
38,Management,Married,Tertiary,No,-113.0,Yes,No,Cellular,17,Apr,141.0,1,323.0,3,Failure,No
51,Management,Married,Tertiary,No,615.0,Yes,No,Cellular,17,Apr,97.0,1,-1.0,0,Unknown,No
36,Entrepreneur,Married,Secondary,No,302.0,Yes,No,Cellular,17,Apr,112.0,1,-1.0,0,Unknown,No
36,Management,Single,Tertiary,No,953.0,Yes,No,Cellular,17,Apr,72.0,1,346.0,1,Other,No
52,Blue-collar,Married,Secondary,No,3429.0,Yes,No,Cellular,17,Apr,516.0,1,-1.0,0,Unknown,No
39,Administrative,Married,Secondary,No,1408.0,Yes,No,Cellular,17,Apr,306.0,1,-1.0,0,Unknown,No
39,Administrative,Single,Secondary,No,1413.0,Yes,No,Cellular,17,Apr,396.0,1,-1.0,0,Unknown,No
36,Entrepreneur,Married,Tertiary,No,247.0,No,No,Cellular,17,Apr,351.0,1,-1.0,0,Unknown,No
37,Services,Married,Secondary,No,1776.0,Yes,Yes,Cellular,17,Apr,224.0,1,-1.0,0,Unknown,No
34,Management,Married,Tertiary,No,436.0,Yes,No,Cellular,17,Apr,28.0,1,345.0,1,Failure,No
